S5RLST,S5TELS,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5UTIL
192.48,166.38,690.14,554.94,533.36,406.46,850.8,564.63,877.44,329.25,248.17
193.05,165.94,686.68,550.41,535.25,403.46,840.97,561.98,873.98,329.78,249.13
194.07,166.12,682.67,549.92,534.57,398.52,834.87,561.64,871.5,329.48,250.96
193.13,168.24,681.97,549.65,534.42,394.13,829.52,556.14,865.88,327.36,249.94
192.05,167.81,678.28,550.0,530.46,393.19,828.53,552.01,863.97,324.39,248.41
191.38,166.98,673.67,547.9,525.58,387.87,824.93,547.96,861.51,324.51,250.51
189.7,166.47,669.55,545.71,525.95,390.82,826.09,548.6,860.08,323.78,248.25
190.1,166.4,670.47,541.25,533.27,391.76,825.35,547.69,856.55,326.35,247.76
191.23,167.75,672.5,543.55,538.04,393.13,825.74,547.42,855.35,327.2,248.14
190.16,167.1,673.23,540.69,533.45,385.47,820.89,543.21,849.56,326.62,247.85
187.82,169.22,673.74,536.44,530.33,387.15,819.85,544.66,849.35,328.35,245.5
189.99,170.43,674.91,539.51,534.34,387.01,814.06,545.43,843.03,326.49,249.82
188.5,170.2,676.79,537.64,534.86,389.67,802.77,550.56,848.2,328.58,245.85
189.43,171.0,677.34,537.31,544.42,392.44,806.11,554.79,855.21,332.04,245.75
191.14,169.83,679.36,540.72,549.61,394.14,799.68,555.84,852.39,332.99,245.79
191.21,169.79,677.79,542.96,549.68,392.98,805.39,554.4,854.17,332.2,245.72
192.39,170.19,673.85,542.87,546.61,386.62,798.49,548.71,845.11,329.84,245.77
192.39,174.86,668.4,538.78,541.29,381.98,803.72,543.19,836.5,321.69,245.77
191.27,174.03,667.96,539.42,547.41,384.22,807.33,547.0,835.97,321.0,246.97
189.97,172.55,666.35,535.76,544.55,382.42,809.7,547.2,831.66,318.24,246.6
191.87,171.99,668.6,537.75,548.53,384.73,814.8,544.0,833.76,320.23,248.76
191.53,173.33,669.89,536.31,550.39,381.72,815.82,541.99,831.04,318.35,249.17
189.94,172.67,668.41,529.18,546.96,390.63,819.5,546.27,834.02,319.43,246.32
190.4,172.92,666.37,529.36,548.0,388.5,818.62,544.5,831.75,320.11,246.73
189.65,171.84,666.58,529.69,550.65,391.39,818.04,546.47,834.03,320.79,246.42
190.57,172.68,665.11,528.41,544.11,389.6,826.66,543.43,828.59,318.12,244.05
193.06,172.59,662.47,531.6,549.33,388.1,823.9,541.72,829.21,317.91,244.72
194.31,174.57,662.91,535.28,557.57,391.15,820.25,545.48,827.6,317.88,247.96
194.35,179.36,660.05,535.04,557.48,389.66,817.59,542.53,819.77,317.88,247.15
193.35,179.44,660.48,533.68,559.3,393.66,813.66,544.52,818.01,318.72,246.91
190.98,179.97,651.81,533.32,560.9,390.31,808.04,541.64,815.12,314.36,246.09
190.23,176.61,647.82,531.79,554.5,386.53,796.91,538.07,807.95,312.16,246.83
188.56,177.48,653.91,534.27,556.03,385.63,799.84,540.27,815.97,314.49,248.03
186.9,176.76,654.89,532.16,557.38,388.46,799.04,540.48,816.3,314.44,244.89
188.53,177.37,659.03,535.43,562.88,392.51,804.86,545.87,823.5,317.66,247.31
188.03,177.57,656.73,535.33,561.56,392.04,803.78,545.02,819.84,316.19,247.32
187.91,177.4,658.33,534.56,562.68,391.49,797.53,544.64,819.26,315.76,247.34
188.14,175.61,665.04,535.24,560.15,392.53,796.22,545.94,821.78,317.28,246.5
190.66,176.26,665.37,535.23,559.24,393.48,801.03,548.15,823.25,316.99,247.43
190.52,175.27,660.19,536.86,560.42,389.11,801.4,544.75,820.64,316.73,247.14
188.7,173.41,658.82,536.06,563.18,388.73,805.54,541.54,815.63,317.14,246.22
186.45,172.31,661.83,533.35,560.03,392.18,804.4,542.4,821.81,318.42,243.21
187.79,171.18,663.51,530.77,557.75,388.24,799.69,542.24,818.93,316.17,241.72
191.46,172.94,667.86,536.35,569.85,390.47,803.09,547.58,820.98,320.01,246.76
191.04,171.41,662.38,534.06,562.73,389.65,797.75,548.31,811.0,320.73,244.21
189.25,169.57,667.72,531.43,558.71,393.24,793.7,550.37,814.17,322.05,241.75
189.4,169.14,666.35,524.31,556.42,392.74,784.03,547.74,808.51,322.23,239.27
188.53,169.62,665.94,526.68,553.78,389.17,782.72,550.51,805.65,320.02,238.68
184.45,165.71,653.82,519.01,550.11,383.13,789.21,540.88,790.66,315.36,235.82
183.87,163.32,651.77,517.32,550.67,379.51,787.3,539.52,789.15,315.13,236.41
182.49,163.3,645.47,516.93,546.74,375.15,788.57,540.16,781.07,312.64,235.9
180.41,163.87,649.11,513.32,546.15,378.72,786.12,540.54,777.69,312.53,233.75
183.27,163.39,648.55,516.81,544.67,372.54,792.13,536.36,795.89,312.56,235.88
185.56,166.93,654.25,525.46,519.64,367.65,799.72,536.67,805.24,309.24,243.63
184.32,167.45,653.06,525.33,525.71,366.78,794.52,536.26,803.83,308.98,242.86
183.76,166.1,658.55,524.48,532.69,371.95,801.37,540.24,804.58,310.51,238.15
182.96,164.37,656.75,520.37,534.79,371.04,798.08,537.62,801.57,309.55,234.8
184.25,163.1,656.09,523.42,532.41,369.0,795.04,533.41,805.78,308.1,236.95
181.19,159.78,648.1,520.77,532.48,368.62,806.32,530.84,804.81,306.17,236.34
181.5,158.76,644.04,517.06,521.02,367.48,803.93,528.21,796.32,302.39,233.79
181.16,157.92,646.19,519.06,518.63,367.17,813.19,528.25,798.1,302.99,234.57
182.95,157.58,638.42,519.93,522.16,362.64,809.63,527.13,792.6,303.14,234.74
183.16,155.96,634.96,519.99,526.77,367.85,813.51,530.66,785.35,303.49,236.68
184.36,152.75,632.81,516.4,513.0,367.65,811.25,528.91,775.19,302.22,232.73
180.67,154.24,629.18,518.63,519.83,358.04,826.26,525.22,784.97,305.6,234.17
183.46,157.92,627.1,533.54,518.23,345.25,816.53,514.64,797.67,302.6,240.09
187.75,156.56,625.95,540.71,510.49,331.75,789.45,502.78,799.59,296.3,249.26
186.66,155.57,622.97,538.27,510.58,331.25,787.81,499.85,795.85,295.33,247.51
183.45,154.25,608.93,529.04,499.68,322.84,769.12,487.91,777.71,291.16,243.19
182.06,154.21,610.26,534.3,502.11,324.36,763.33,487.08,780.84,290.17,244.07
183.05,154.26,611.77,537.77,500.26,323.89,771.25,488.45,788.71,290.2,243.24
185.74,156.16,615.31,538.71,505.37,326.47,775.01,490.42,794.08,291.9,246.4
189.58,157.79,620.52,541.27,504.89,327.75,778.77,494.44,800.64,293.24,250.83
187.0,157.87,619.65,540.13,510.77,328.09,783.1,493.49,800.66,293.05,245.95
186.47,158.3,621.05,537.61,513.05,329.42,800.51,490.33,800.95,292.59,245.3
191.15,155.79,626.47,540.34,514.75,328.74,796.31,493.94,804.52,292.78,246.61
193.62,156.7,629.16,540.35,513.29,326.72,801.86,491.9,808.82,293.09,246.07
194.1,157.58,636.72,538.76,516.01,327.46,804.35,493.87,811.68,296.03,244.8
193.58,158.84,632.18,534.92,516.84,326.2,805.46,492.59,801.93,295.3,243.85
193.81,162.62,627.36,532.24,520.41,326.19,812.61,493.4,797.35,295.62,245.14
194.48,165.96,628.28,533.05,520.89,326.25,808.54,496.04,799.21,295.79,245.3
193.82,165.65,625.18,536.62,513.9,323.52,811.33,494.41,799.08,293.66,245.83
192.77,165.41,621.54,535.02,512.0,321.06,802.75,493.46,793.9,290.93,243.83
192.54,165.11,626.39,537.26,514.27,322.37,804.38,494.52,796.07,290.71,242.5
193.07,165.37,627.39,536.79,516.39,320.78,809.91,493.62,792.39,289.66,243.85
192.07,165.36,629.41,536.72,519.82,324.34,809.42,493.51,797.31,291.09,240.82
189.59,164.39,626.96,534.02,521.96,323.86,813.94,492.68,796.83,291.79,238.46
190.26,164.03,633.6,537.03,520.28,325.7,831.56,497.63,800.8,294.22,239.31
190.69,164.76,636.4,538.04,522.67,325.47,830.8,503.74,802.67,299.64,239.48
190.29,164.9,636.07,537.41,521.79,325.28,834.02,504.03,800.87,297.41,239.52
194.04,167.89,633.62,538.37,514.55,320.47,831.42,501.16,797.34,295.43,240.11
197.17,170.75,635.67,543.26,519.53,319.45,832.52,505.07,798.64,300.0,245.44
200.81,170.58,635.96,546.54,520.35,320.82,833.79,504.87,801.72,299.87,248.79
201.86,171.09,630.79,541.27,513.68,316.31,825.3,500.69,797.28,297.74,250.56
204.43,171.42,634.17,546.13,514.12,321.09,840.74,504.71,801.79,299.91,254.25
203.35,173.22,632.25,545.51,492.72,319.6,841.81,501.37,799.26,296.95,254.99
204.88,172.06,626.03,542.85,495.0,316.87,835.6,497.36,790.18,295.75,258.21
204.56,173.0,633.09,547.94,497.27,321.82,845.97,499.77,795.35,297.33,258.75
203.98,172.36,634.53,550.72,503.62,324.07,848.9,503.03,803.07,298.83,259.08
200.17,170.43,629.67,545.85,502.53,323.18,842.52,499.45,798.65,297.95,257.62
197.77,168.27,624.01,542.82,492.1,321.05,834.16,493.1,790.01,293.55,252.32
198.13,168.58,623.41,541.52,496.19,320.75,830.96,492.46,790.15,294.48,252.81
196.22,169.74,624.07,542.31,496.79,319.18,834.4,490.79,792.05,293.91,250.32
196.59,170.47,625.07,543.93,501.07,322.12,833.49,494.59,794.66,295.04,248.05
195.69,168.63,620.78,539.58,495.65,319.97,824.28,491.24,781.35,293.29,246.32
195.13,168.82,620.59,541.17,501.41,321.01,824.93,491.97,776.87,293.94,245.2
200.3,172.25,630.08,548.76,516.18,326.97,837.39,499.67,781.81,299.68,248.64
197.79,168.88,621.11,538.55,511.68,323.25,824.4,493.25,768.76,296.85,244.4
205.9,174.87,636.75,554.03,526.42,329.46,841.6,507.46,787.19,305.65,253.93
208.44,175.19,641.74,556.58,517.78,329.8,840.6,507.86,794.2,307.01,253.05
207.73,174.77,641.73,561.7,516.07,329.78,841.27,507.18,792.26,307.35,253.33
205.76,173.2,640.71,560.25,508.35,330.55,837.98,508.64,788.55,307.89,250.52
204.37,172.68,639.79,556.55,504.11,328.95,837.59,506.55,785.64,305.37,247.46
204.53,172.21,638.63,556.26,505.45,330.28,839.28,506.25,782.9,304.38,248.49
204.44,172.35,640.22,555.57,512.47,329.99,841.44,508.77,784.06,307.22,247.73
204.85,172.91,643.83,558.38,514.62,327.37,845.04,509.52,785.92,307.89,250.31
202.76,171.58,641.86,555.33,511.22,324.21,842.77,506.87,783.65,305.0,248.36
204.84,173.45,643.6,557.95,512.96,324.01,839.82,508.3,782.52,306.86,253.72
203.99,172.74,645.98,560.31,514.46,323.1,846.54,508.72,781.55,305.36,253.62
204.72,172.8,648.87,561.21,515.85,323.5,860.37,510.17,785.76,308.94,253.62
204.65,172.73,645.75,562.22,513.59,323.13,859.4,509.98,782.89,306.52,254.85
203.74,172.78,646.31,561.86,518.15,323.05,858.23,510.37,783.36,306.72,254.14
205.45,174.28,646.49,563.31,522.44,323.48,859.35,510.34,781.79,306.13,257.27
205.87,175.68,646.83,561.72,513.29,323.51,859.33,509.36,781.19,304.14,254.15
205.17,175.42,648.15,559.86,512.22,322.34,857.35,507.86,781.49,304.37,250.44
207.59,179.08,651.7,562.49,511.14,323.27,865.11,510.07,785.86,305.81,253.48
207.9,179.68,650.87,563.36,508.16,321.42,864.03,506.99,782.08,302.87,257.47
207.33,180.33,651.06,561.62,504.87,322.1,865.74,508.68,782.63,306.49,257.27
209.42,179.87,644.45,561.97,498.38,321.6,860.93,505.59,779.92,305.32,256.96
209.56,179.38,643.05,559.89,505.52,324.08,864.25,506.05,782.57,305.12,257.1
208.59,178.98,645.19,558.54,508.05,323.76,862.15,505.79,781.09,306.12,257.36
208.55,179.35,647.31,559.42,501.92,323.41,869.5,505.83,781.24,305.55,257.65
208.5,179.65,640.45,558.11,497.71,317.3,867.29,500.73,772.11,304.49,261.25
209.08,179.77,640.77,557.2,498.47,318.39,869.24,500.62,768.31,303.35,261.54
210.42,179.94,639.15,560.1,489.84,315.36,871.33,498.63,765.42,302.61,263.14
213.72,180.93,648.63,560.71,485.5,318.14,874.9,503.28,771.8,303.28,264.69
212.64,182.67,647.81,560.03,502.23,318.9,869.78,503.83,768.74,305.29,264.75
210.75,180.27,647.23,557.56,498.63,319.49,867.43,505.27,767.72,306.72,262.9
209.6,181.45,645.72,554.93,499.44,318.77,867.78,504.98,765.1,307.02,262.12
211.63,180.27,647.93,563.08,504.65,319.0,864.22,507.26,759.25,306.81,265.21
212.29,183.0,649.0,567.51,502.6,318.53,865.66,503.61,756.05,304.62,267.54
212.74,183.78,648.13,568.3,512.82,319.3,866.91,506.49,757.01,304.93,267.92
210.97,181.37,645.08,565.72,511.11,317.43,865.12,506.02,753.12,304.32,264.44
210.72,182.16,646.72,567.47,515.76,318.85,862.06,511.27,756.94,306.26,262.98
210.88,182.32,644.18,569.76,516.63,318.42,854.83,510.25,746.6,305.74,264.29
209.92,182.99,645.36,570.7,519.33,318.17,856.24,509.97,747.48,307.86,264.68
209.79,183.0,643.3,571.61,519.62,317.02,856.25,510.58,742.04,305.77,264.06
209.98,182.71,646.22,571.69,519.75,317.57,856.73,510.23,743.22,304.55,263.29
211.29,182.43,643.6,571.26,517.63,314.78,853.42,506.48,737.27,302.05,265.01
210.49,181.07,646.68,568.34,521.33,314.65,853.41,505.14,737.95,301.14,263.0
210.0,181.66,643.73,571.45,509.84,310.82,849.42,500.65,730.94,295.68,266.64
208.94,181.81,640.15,571.15,509.01,309.07,850.85,497.86,726.32,294.27,266.87
205.46,180.09,629.11,565.48,502.53,303.48,841.71,488.55,714.27,287.16,264.27
207.52,183.02,626.63,566.11,507.85,303.19,843.52,487.3,712.51,286.36,269.14
208.57,183.81,621.38,566.13,505.04,302.09,833.83,484.95,708.76,285.34,268.49
206.62,183.85,625.95,563.26,514.79,306.76,834.22,489.3,713.96,290.79,266.56
206.74,182.64,620.41,564.99,512.39,308.39,829.45,487.51,713.04,290.62,266.7
204.88,179.88,615.77,552.8,507.93,303.63,821.59,477.94,705.59,286.19,260.97
201.93,178.14,605.84,546.49,497.86,296.77,806.54,469.68,694.06,281.43,260.25
197.83,177.63,594.49,543.28,485.07,289.62,790.95,461.99,680.23,279.35,259.42
197.51,176.6,605.69,544.56,497.72,297.92,802.2,472.67,696.41,289.15,256.12
200.65,178.24,628.46,555.28,515.84,314.95,825.41,492.56,727.3,302.4,255.89
199.23,175.91,622.57,551.62,507.41,308.47,815.16,486.97,716.54,297.75,255.04
199.44,175.62,623.64,551.65,510.44,308.82,812.47,488.53,719.73,297.37,256.19
198.19,174.39,624.92,549.99,505.1,307.16,814.77,488.78,715.01,298.26,255.77
197.93,174.23,619.51,548.77,500.82,305.37,809.83,484.27,711.22,296.73,256.81
198.45,173.21,620.42,551.27,496.65,305.71,818.8,484.11,717.95,295.33,255.93
197.16,171.82,618.1,547.92,497.71,304.71,815.98,483.57,716.21,294.26,254.25
195.49,172.12,616.47,549.53,499.38,304.51,821.68,483.44,718.17,293.13,256.07
196.33,171.19,618.08,548.02,499.63,308.99,820.92,483.04,717.24,295.42,254.73
196.38,171.84,621.97,552.86,501.15,311.39,827.01,488.45,725.36,299.21,255.09
197.17,170.41,628.46,552.34,511.3,315.29,834.58,493.41,733.13,301.28,255.8
196.92,169.38,629.69,550.31,513.89,317.74,836.56,493.46,733.7,303.23,253.57
196.3,169.61,629.15,547.21,514.93,317.14,832.57,490.13,731.08,301.29,252.02
195.19,167.11,628.34,547.47,504.16,318.06,838.21,488.07,729.89,301.25,252.45
196.24,167.18,627.58,547.32,494.31,316.29,833.58,484.39,727.66,298.56,252.91
195.71,166.21,631.06,543.95,495.71,320.7,836.28,484.49,730.75,296.08,248.78
194.93,165.37,627.94,543.06,497.3,320.23,825.49,483.81,731.73,294.84,248.95
195.2,167.07,628.78,539.07,496.54,319.34,822.36,483.71,733.57,293.99,248.16
195.32,166.24,629.44,541.75,499.38,320.43,821.2,483.85,732.65,295.58,246.77
194.48,165.22,626.4,541.1,499.14,318.19,817.04,482.73,728.54,295.51,246.19
194.38,164.38,625.12,539.31,501.19,320.08,816.98,483.75,726.77,298.79,243.6
194.02,163.73,622.09,538.42,493.74,316.8,811.76,480.6,721.46,295.33,244.32
191.99,162.49,614.16,533.65,491.28,311.98,799.96,475.52,706.47,293.4,241.63
191.81,163.6,616.59,533.6,492.5,312.26,803.65,476.6,707.2,289.96,244.0
190.51,163.44,612.58,535.97,490.43,310.36,797.16,474.16,698.92,288.13,243.46
192.4,164.56,613.14,531.77,489.21,313.25,803.63,478.71,703.01,287.05,241.21
195.06,166.82,616.74,537.37,493.96,307.5,800.88,480.3,699.38,291.55,245.98
198.31,167.82,623.93,547.65,492.84,309.62,809.47,482.77,706.97,292.66,250.15
196.54,167.09,620.33,544.92,485.15,307.92,798.63,477.34,697.27,288.04,249.86
198.92,168.89,627.22,551.73,491.27,311.93,800.22,483.14,699.25,290.93,251.06
197.55,167.68,626.4,548.75,489.3,311.45,804.88,484.49,702.11,289.54,249.9
202.15,168.61,639.04,553.32,489.96,315.01,815.16,488.46,706.86,291.0,249.3
201.61,166.69,631.13,548.01,481.52,310.72,808.5,480.24,697.63,286.04,249.0
200.03,167.13,629.13,544.94,487.59,311.33,799.45,482.44,697.55,289.67,247.7
198.46,166.01,625.0,542.44,488.53,310.15,804.42,479.1,692.67,287.24,249.44
197.94,166.94,628.95,542.06,484.94,310.43,800.86,479.66,692.58,288.74,250.39
195.25,166.69,631.94,540.52,491.33,312.9,808.62,485.81,695.62,291.51,247.66
195.46,168.3,637.53,541.15,502.57,317.11,811.02,489.78,701.4,296.68,247.7
192.65,167.13,628.76,535.63,502.42,313.64,806.34,487.65,696.81,295.62,245.76
194.0,167.13,625.58,536.3,502.92,315.74,818.34,490.22,703.04,297.5,244.4
194.74,168.3,632.62,536.19,509.79,319.29,823.21,494.97,712.8,300.21,244.61
195.35,165.19,633.27,533.84,501.47,319.02,824.19,491.51,718.85,298.13,241.2
194.79,165.76,631.84,535.52,494.56,316.73,827.8,487.18,721.68,294.8,240.82
193.61,165.25,630.87,531.71,499.96,317.65,830.88,490.15,722.7,296.62,240.37
191.21,164.0,632.67,529.61,493.4,314.38,828.9,488.83,736.71,294.66,238.17
194.69,168.61,634.24,538.48,495.84,317.42,824.33,490.48,737.58,296.06,243.43
197.68,169.5,634.0,545.97,491.88,314.63,819.39,491.13,735.99,296.89,249.53
197.76,168.22,637.04,545.15,482.79,311.18,816.98,488.64,740.67,290.69,249.22
196.61,167.32,631.28,543.27,475.25,309.04,809.71,487.08,737.78,289.36,248.4
195.36,167.11,629.47,540.16,481.31,309.93,810.05,486.86,741.21,288.25,246.78
196.68,166.69,629.39,542.91,479.3,309.09,809.1,486.71,742.01,288.66,247.11
197.46,168.37,621.02,547.06,477.34,302.3,802.1,480.15,731.96,285.21,248.73
196.12,167.19,616.09,543.67,464.17,298.3,795.51,476.33,727.82,281.93,246.93
196.93,168.2,618.59,547.57,466.03,297.29,800.89,477.22,729.2,280.54,247.92
195.74,168.12,619.55,544.75,456.8,296.09,804.35,474.53,728.9,277.89,246.79
196.99,170.56,626.78,550.16,459.62,301.94,813.0,478.06,739.5,281.42,246.86
196.24,172.34,620.92,545.91,450.16,300.19,792.05,477.0,731.78,278.97,247.16
197.58,173.39,626.19,549.59,453.67,304.59,801.89,479.75,739.66,280.97,251.91
197.56,172.21,631.61,550.37,456.0,306.18,793.79,484.44,743.45,283.74,252.91
197.16,172.55,628.44,543.56,462.41,303.71,783.85,483.64,737.12,281.81,251.93
196.13,172.91,629.03,545.36,463.14,304.34,785.57,485.46,738.26,284.32,250.57
196.64,172.94,625.13,542.54,461.87,302.53,786.14,483.2,733.14,282.88,251.16
193.21,170.98,619.28,538.59,460.26,302.06,777.07,480.71,721.73,281.88,247.69
191.57,170.8,616.15,536.28,461.84,301.16,779.28,479.95,723.78,280.51,248.58
191.49,169.08,615.61,536.56,459.58,303.12,779.97,481.34,722.8,280.46,247.83
192.41,169.92,619.5,536.38,469.44,305.44,784.87,484.16,727.18,283.94,246.04
192.43,170.85,620.99,540.45,470.98,306.33,777.93,485.73,726.38,283.77,246.93
193.86,169.88,620.75,540.05,473.35,306.9,774.47,484.54,724.05,285.21,247.23
194.71,171.53,620.14,541.07,472.43,303.83,764.33,480.62,722.2,285.06,248.79
191.66,170.34,618.45,537.35,465.75,300.28,772.43,471.21,718.87,278.91,246.2
189.84,168.7,613.97,536.37,458.39,300.75,774.61,468.18,711.03,274.14,243.78
189.62,168.38,614.05,535.35,459.05,301.11,787.32,468.72,708.07,276.66,243.24
189.86,168.47,611.64,535.75,461.9,302.39,790.58,468.56,707.57,278.48,243.03
185.11,167.91,602.17,534.67,451.81,294.56,775.55,461.91,695.41,273.65,242.7
185.37,167.14,601.15,534.64,451.7,294.72,775.12,462.52,696.27,272.2,242.49
184.6,167.63,600.28,530.8,444.86,294.33,773.81,461.41,689.19,270.41,241.26
186.35,167.57,605.33,529.13,464.02,299.34,783.9,467.23,694.55,275.83,239.29
186.16,166.45,608.17,532.41,453.31,299.42,777.67,466.33,699.68,272.64,237.97
185.82,166.76,608.35,529.85,449.24,298.21,778.83,464.41,697.26,269.45,235.23
185.2,166.3,604.99,527.13,443.56,296.34,781.56,461.65,697.7,268.01,233.84
184.17,164.56,605.68,526.46,432.95,293.66,780.42,460.93,696.43,269.18,232.79
179.04,162.38,590.19,521.06,423.54,283.61,764.03,451.92,675.63,262.46,233.94
179.15,163.14,593.25,523.1,428.49,286.64,776.28,455.03,680.17,264.09,233.47
179.75,163.73,593.96,530.75,426.87,284.77,777.9,454.49,682.1,260.58,240.03
176.63,162.68,588.13,524.52,426.08,280.9,768.01,449.48,673.38,257.33,237.68
176.74,161.36,584.69,522.97,422.28,281.47,765.34,449.02,667.43,254.81,236.6
177.28,162.23,587.94,523.2,436.31,286.71,771.26,453.56,679.95,261.02,236.4
175.07,161.16,576.92,520.91,426.77,282.48,760.93,446.02,670.33,256.24,233.79
174.43,162.34,575.03,519.91,428.26,282.16,761.76,446.8,668.83,258.98,235.28
172.84,160.63,578.91,522.06,432.3,283.89,767.04,447.47,673.27,260.12,231.48
171.18,160.21,566.94,516.74,420.04,280.37,757.04,440.59,657.98,255.08,231.99
168.3,159.45,553.27,513.07,416.7,275.5,743.42,431.93,645.76,251.27,230.6
166.07,157.53,543.54,505.88,406.22,264.89,732.99,423.68,637.17,244.31,231.39
168.22,158.3,543.99,510.04,407.95,272.97,745.69,432.35,638.45,249.73,235.81
167.21,158.97,544.41,510.79,410.0,274.25,738.89,434.32,636.18,252.17,236.46
170.29,160.77,545.85,507.69,420.39,274.7,733.61,432.0,638.73,249.3,235.62
175.61,161.38,556.82,508.98,420.11,282.15,744.01,435.8,649.34,256.24,236.59
180.58,160.16,575.15,509.64,428.83,286.06,758.87,440.42,671.84,258.95,235.87
180.46,160.38,578.43,514.34,428.99,283.47,762.38,433.0,671.06,252.0,236.84
179.7,157.77,580.39,515.3,412.63,283.62,758.65,426.57,673.58,243.89,234.04
181.71,159.59,591.68,521.91,426.53,291.21,769.83,435.2,687.49,245.6,233.18
181.44,158.12,588.78,520.74,434.67,292.9,769.48,436.62,686.16,244.59,230.77
178.04,155.36,581.62,509.92,423.56,284.69,756.28,424.84,662.3,237.72,226.38
179.73,155.27,574.59,504.69,410.61,284.47,774.11,422.28,652.64,237.23,222.78
183.03,153.99,583.4,505.22,413.24,285.59,782.73,426.95,669.13,239.18,222.35
179.51,151.08,574.94,500.66,398.19,280.6,776.63,419.3,663.14,234.97,220.68
181.12,151.58,581.79,504.68,417.03,287.17,784.03,424.64,672.35,242.9,222.63
176.45,148.07,572.04,496.61,399.79,281.67,772.05,421.43,654.0,238.68,218.81
174.93,144.58,564.3,494.55,388.58,282.51,774.11,419.13,651.82,236.57,218.81
180.42,146.94,569.69,501.84,400.32,288.58,772.49,424.88,656.05,238.22,223.94
179.14,145.22,567.5,495.72,409.2,288.68,773.21,424.82,656.49,241.14,220.66
181.45,146.82,579.62,503.75,421.3,295.63,784.07,433.03,677.84,246.21,222.64
181.39,144.28,575.37,501.4,403.26,292.66,763.65,427.44,664.42,242.9,219.35
184.05,146.01,595.47,510.27,410.55,300.48,786.72,437.58,683.49,248.58,219.36
184.99,146.6,589.41,508.0,409.02,298.82,777.48,434.43,675.09,248.22,220.44
184.03,145.45,584.27,503.22,417.77,297.76,786.82,434.1,670.88,252.23,219.12
186.6,146.13,590.66,507.05,423.45,302.5,798.32,438.56,676.27,254.83,219.16
